chr	start	end	gene_id	strand	kgID	bioentity	symbol	gene_info
chr15	73993743	73994743	uc002awm.4_up_1000_chr15_73993744_f	+	uc002awm.4	RGD:1562602	PML	promyelocytic leukemia
chr15	73993743	73994743	uc002awn.4_up_1000_chr15_73993744_f	+	uc002awn.4	RGD:1562602	PML	promyelocytic leukemia
chr15	73993743	73994743	uc002aws.4_up_1000_chr15_73993744_f	+	uc002aws.4	RGD:1562602	PML	promyelocytic leukemia
chr15	73993743	73994743	uc002awt.4_up_1000_chr15_73993744_f	+	uc002awt.4	RGD:1562602	PML	promyelocytic leukemia
chr15	73993802	73994802	uc002awj.2_up_1000_chr15_73993803_f	+	uc002awj.2	RGD:1562602	PML	promyelocytic leukemia
chr15	73997023	73998023	uc059lfz.1_up_1000_chr15_73997024_f	+	uc059lfz.1	RGD:1562602	PML	promyelocytic leukemia
chr15	74021904	74022904	uc059lga.1_up_1000_chr15_74021905_f	+	uc059lga.1	RGD:1562602	PML	promyelocytic leukemia
chr15	74021911	74022911	uc059lgb.1_up_1000_chr15_74021912_f	+	uc059lgb.1	RGD:1562602	PML	promyelocytic leukemia
chr15	74021980	74022980	uc059lgc.1_up_1000_chr15_74021981_f	+	uc059lgc.1	RGD:1562602	PML	promyelocytic leukemia
chr15	74022294	74023294	uc059lgd.1_up_1000_chr15_74022295_f	+	uc059lgd.1	RGD:1562602	PML	promyelocytic leukemia
chr15	74023879	74024879	uc059lge.1_up_1000_chr15_74023880_f	+	uc059lge.1	RGD:1562602	PML	promyelocytic leukemia
chr15	74031394	74032394	uc059lgf.1_up_1000_chr15_74031395_f	+	uc059lgf.1	RGD:1562602	PML	promyelocytic leukemia
chr15	74040328	74041328	uc059lgg.1_up_1000_chr15_74040329_f	+	uc059lgg.1	RGD:1562602	PML	promyelocytic leukemia
chr15	75345954	75346954	uc059lqs.1_up_1000_chr15_75345955_f	+	uc059lqs.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75345989	75346989	uc002bad.5_up_1000_chr15_75345990_f	+	uc002bad.5	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75346012	75347012	uc059lqt.1_up_1000_chr15_75346013_f	+	uc059lqt.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75346037	75347037	uc059lqu.1_up_1000_chr15_75346038_f	+	uc059lqu.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75346052	75347052	uc059lqv.1_up_1000_chr15_75346053_f	+	uc059lqv.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75346068	75347068	uc059lqw.1_up_1000_chr15_75346069_f	+	uc059lqw.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75346089	75347089	uc059lqx.1_up_1000_chr15_75346090_f	+	uc059lqx.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75346098	75347098	uc059lqy.1_up_1000_chr15_75346099_f	+	uc059lqy.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75346341	75347341	uc059lqz.1_up_1000_chr15_75346342_f	+	uc059lqz.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75346382	75347382	uc059lra.1_up_1000_chr15_75346383_f	+	uc059lra.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75346391	75347391	uc059lrb.1_up_1000_chr15_75346392_f	+	uc059lrb.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75346434	75347434	uc059lrc.1_up_1000_chr15_75346435_f	+	uc059lrc.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75346618	75347618	uc031qst.2_up_1000_chr15_75346619_f	+	uc031qst.2	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75346637	75347637	uc059lrd.1_up_1000_chr15_75346638_f	+	uc059lrd.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75346652	75347652	uc059lre.1_up_1000_chr15_75346653_f	+	uc059lre.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75346726	75347726	uc059lrf.1_up_1000_chr15_75346727_f	+	uc059lrf.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75346859	75347859	uc059lrg.1_up_1000_chr15_75346860_f	+	uc059lrg.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75346980	75347980	uc059lrh.1_up_1000_chr15_75346981_f	+	uc059lrh.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75347398	75348398	uc059lri.1_up_1000_chr15_75347399_f	+	uc059lri.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75347934	75348934	uc059lrj.1_up_1000_chr15_75347935_f	+	uc059lrj.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75350945	75351945	uc059lrk.1_up_1000_chr15_75350946_f	+	uc059lrk.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75352153	75353153	uc059lrl.1_up_1000_chr15_75352154_f	+	uc059lrl.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75352390	75353390	uc059lrm.1_up_1000_chr15_75352391_f	+	uc059lrm.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	75353602	75354602	uc059lrn.1_up_1000_chr15_75353603_f	+	uc059lrn.1	RGD:1306077	NEIL1	nei-like DNA glycosylase 1
chr15	78809486	78810486	uc059mfo.1_up_1000_chr15_78809487_f	+	uc059mfo.1	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78846666	78847666	uc059mfp.1_up_1000_chr15_78846667_f	+	uc059mfp.1	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78871775	78872775	uc002bem.5_up_1000_chr15_78871776_f	+	uc002bem.5	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78871813	78872813	uc002bel.5_up_1000_chr15_78871814_f	+	uc002bel.5	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78871815	78872815	uc059mfq.1_up_1000_chr15_78871816_f	+	uc059mfq.1	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78871886	78872886	uc059mfr.1_up_1000_chr15_78871887_f	+	uc059mfr.1	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78871953	78872953	uc059mfs.1_up_1000_chr15_78871954_f	+	uc059mfs.1	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78871972	78872972	uc059mft.1_up_1000_chr15_78871973_f	+	uc059mft.1	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78871974	78872974	uc059mfu.1_up_1000_chr15_78871975_f	+	uc059mfu.1	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78871983	78872983	uc059mfv.1_up_1000_chr15_78871984_f	+	uc059mfv.1	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78871986	78872986	uc059mfw.1_up_1000_chr15_78871987_f	+	uc059mfw.1	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78872004	78873004	uc010une.4_up_1000_chr15_78872005_f	+	uc010une.4	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78872024	78873024	uc059mfx.1_up_1000_chr15_78872025_f	+	uc059mfx.1	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78872029	78873029	uc031qtb.2_up_1000_chr15_78872030_f	+	uc031qtb.2	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78872042	78873042	uc059mfy.1_up_1000_chr15_78872043_f	+	uc059mfy.1	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78872722	78873722	uc059mfz.1_up_1000_chr15_78872723_f	+	uc059mfz.1	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78872820	78873820	uc059mga.1_up_1000_chr15_78872821_f	+	uc059mga.1	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78875491	78876491	uc059mgb.1_up_1000_chr15_78875492_f	+	uc059mgb.1	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78876764	78877764	uc059mgc.1_up_1000_chr15_78876765_f	+	uc059mgc.1	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78876777	78877777	uc059mgd.1_up_1000_chr15_78876778_f	+	uc059mgd.1	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78877239	78878239	uc059mge.1_up_1000_chr15_78877240_f	+	uc059mge.1	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78889641	78890641	uc059mgf.1_up_1000_chr15_78889642_f	+	uc059mgf.1	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	78890551	78891551	uc059mgg.1_up_1000_chr15_78890552_f	+	uc059mgg.1	RGD:1307938	MORF4L1	mortality factor 4 like 1
chr15	89242948	89243948	uc002bnm.2_up_1000_chr15_89242949_f	+	uc002bnm.2	RGD:2321863	FANCI	Fanconi anemia, complementation group I
chr15	89242966	89243966	uc010bnp.2_up_1000_chr15_89242967_f	+	uc010bnp.2	RGD:2321863	FANCI	Fanconi anemia, complementation group I
chr15	89242972	89243972	uc059mzo.1_up_1000_chr15_89242973_f	+	uc059mzo.1	RGD:2321863	FANCI	Fanconi anemia, complementation group I
chr15	89242974	89243974	uc059mzp.1_up_1000_chr15_89242975_f	+	uc059mzp.1	RGD:2321863	FANCI	Fanconi anemia, complementation group I
chr15	89242989	89243989	uc059mzq.1_up_1000_chr15_89242990_f	+	uc059mzq.1	RGD:2321863	FANCI	Fanconi anemia, complementation group I
chr15	89242989	89243989	uc059mzr.1_up_1000_chr15_89242990_f	+	uc059mzr.1	RGD:2321863	FANCI	Fanconi anemia, complementation group I
chr15	89243003	89244003	uc059mzs.1_up_1000_chr15_89243004_f	+	uc059mzs.1	RGD:2321863	FANCI	Fanconi anemia, complementation group I
chr15	89243007	89244007	uc059mzt.1_up_1000_chr15_89243008_f	+	uc059mzt.1	RGD:2321863	FANCI	Fanconi anemia, complementation group I
chr15	89243016	89244016	uc002bno.4_up_1000_chr15_89243017_f	+	uc002bno.4	RGD:2321863	FANCI	Fanconi anemia, complementation group I
chr15	89243033	89244033	uc059mzu.1_up_1000_chr15_89243034_f	+	uc059mzu.1	RGD:2321863	FANCI	Fanconi anemia, complementation group I
chr15	89243249	89244249	uc059mzv.1_up_1000_chr15_89243250_f	+	uc059mzv.1	RGD:2321863	FANCI	Fanconi anemia, complementation group I
chr15	89246601	89247601	uc059mzw.1_up_1000_chr15_89246602_f	+	uc059mzw.1	RGD:2321863	FANCI	Fanconi anemia, complementation group I
chr15	89260837	89261837	uc059mzx.1_up_1000_chr15_89260838_f	+	uc059mzx.1	RGD:2321863	FANCI	Fanconi anemia, complementation group I
chr15	89262436	89263436	uc059mzy.1_up_1000_chr15_89262437_f	+	uc059mzy.1	RGD:2321863	FANCI	Fanconi anemia, complementation group I
chr15	89277686	89278686	uc059mzz.1_up_1000_chr15_89277687_f	+	uc059mzz.1	RGD:2321863	FANCI	Fanconi anemia, complementation group I
chr15	89281992	89282992	uc059naa.1_up_1000_chr15_89281993_f	+	uc059naa.1	RGD:2321863	FANCI	Fanconi anemia, complementation group I
chr15	89306858	89307858	uc059nab.1_up_1000_chr15_89306859_f	+	uc059nab.1	RGD:2321863	FANCI	Fanconi anemia, complementation group I
chr15	89317828	89318828	uc059nae.1_up_1000_chr15_89317829_r	-	uc059nae.1	RGD:620057	POLG	DNA polymerase gamma, catalytic subunit
chr15	89320830	89321830	uc059nad.1_up_1000_chr15_89320831_r	-	uc059nad.1	RGD:620057	POLG	DNA polymerase gamma, catalytic subunit
chr15	89323427	89324427	uc059naf.1_up_1000_chr15_89323428_r	-	uc059naf.1	RGD:620057	POLG	DNA polymerase gamma, catalytic subunit
chr15	89323437	89324437	uc059nag.1_up_1000_chr15_89323438_r	-	uc059nag.1	RGD:620057	POLG	DNA polymerase gamma, catalytic subunit
chr15	89324291	89325291	uc059nal.1_up_1000_chr15_89324292_r	-	uc059nal.1	RGD:620057	POLG	DNA polymerase gamma, catalytic subunit
chr15	89325484	89326484	uc059nak.1_up_1000_chr15_89325485_r	-	uc059nak.1	RGD:620057	POLG	DNA polymerase gamma, catalytic subunit
chr15	89325587	89326587	uc059naj.1_up_1000_chr15_89325588_r	-	uc059naj.1	RGD:620057	POLG	DNA polymerase gamma, catalytic subunit
chr15	89325600	89326600	uc059nah.1_up_1000_chr15_89325601_r	-	uc059nah.1	RGD:620057	POLG	DNA polymerase gamma, catalytic subunit
chr15	89326705	89327705	uc059nai.1_up_1000_chr15_89326706_r	-	uc059nai.1	RGD:620057	POLG	DNA polymerase gamma, catalytic subunit
chr15	89328712	89329712	uc059nam.1_up_1000_chr15_89328713_r	-	uc059nam.1	RGD:620057	POLG	DNA polymerase gamma, catalytic subunit
chr15	89334817	89335817	uc059nac.1_up_1000_chr15_89334818_r	-	uc059nac.1	RGD:620057	POLG	DNA polymerase gamma, catalytic subunit
chr15	89334847	89335847	uc002bns.5_up_1000_chr15_89334848_r	-	uc002bns.5	RGD:620057	POLG	DNA polymerase gamma, catalytic subunit
chr15	89334861	89335861	uc002bnr.5_up_1000_chr15_89334862_r	-	uc002bnr.5	RGD:620057	POLG	DNA polymerase gamma, catalytic subunit
chr15	90716326	90717326	uc002bpr.5_up_1000_chr15_90716327_f	+	uc002bpr.5	RGD:1308810	BLM	Bloom syndrome RecQ like helicase
chr15	90716393	90717393	uc010bnx.5_up_1000_chr15_90716394_f	+	uc010bnx.5	RGD:1308810	BLM	Bloom syndrome RecQ like helicase
chr15	90716403	90717403	uc059ngc.1_up_1000_chr15_90716404_f	+	uc059ngc.1	RGD:1308810	BLM	Bloom syndrome RecQ like helicase
chr15	90746389	90747389	uc059ngd.1_up_1000_chr15_90746390_f	+	uc059ngd.1	RGD:1308810	BLM	Bloom syndrome RecQ like helicase
chr15	90749007	90750007	uc059nge.1_up_1000_chr15_90749008_f	+	uc059nge.1	RGD:1308810	BLM	Bloom syndrome RecQ like helicase
chr15	90761363	90762363	uc059ngg.1_up_1000_chr15_90761364_f	+	uc059ngg.1	RGD:1308810	BLM	Bloom syndrome RecQ like helicase
chr15	90761395	90762395	uc059ngh.1_up_1000_chr15_90761396_f	+	uc059ngh.1	RGD:1308810	BLM	Bloom syndrome RecQ like helicase
chr15	90789288	90790288	uc059ngi.1_up_1000_chr15_90789289_f	+	uc059ngi.1	RGD:1308810	BLM	Bloom syndrome RecQ like helicase
chr15	90792800	90793800	uc059ngj.1_up_1000_chr15_90792801_f	+	uc059ngj.1	RGD:1308810	BLM	Bloom syndrome RecQ like helicase
chr15	90807770	90808770	uc059ngk.1_up_1000_chr15_90807771_f	+	uc059ngk.1	RGD:1308810	BLM	Bloom syndrome RecQ like helicase
chr15_KI270905v1_alt	3188604	3189604	uc032dji.2_up_1000_chr15_KI270905v1_alt_3188605_f	+	uc032dji.2	RGD:1566323	FAN1	FANCD2 and FANCI associated nuclease 1
chr16	76006	77006	uc059ogg.1_up_1000_chr16_76007_f	+	uc059ogg.1	RGD:3106	MPG	N-methylpurine-DNA glycosylase
chr16	76018	77018	uc002cfm.4_up_1000_chr16_76019_f	+	uc002cfm.4	RGD:3106	MPG	N-methylpurine-DNA glycosylase
chr16	77062	78062	uc002cfo.5_up_1000_chr16_77063_f	+	uc002cfo.5	RGD:3106	MPG	N-methylpurine-DNA glycosylase
chr16	77243	78243	uc059ogh.1_up_1000_chr16_77244_f	+	uc059ogh.1	RGD:3106	MPG	N-methylpurine-DNA glycosylase
chr16	77256	78256	uc002cfn.5_up_1000_chr16_77257_f	+	uc002cfn.5	RGD:3106	MPG	N-methylpurine-DNA glycosylase
chr16	1772206	1773206	uc010brw.2_up_1000_chr16_1772207_f	+	uc010brw.2	RGD:1304924	EME2	essential meiotic structure-specific endonuclease subunit 2
chr16	1772325	1773325	uc059pav.1_up_1000_chr16_1772326_f	+	uc059pav.1	RGD:1304924	EME2	essential meiotic structure-specific endonuclease subunit 2
chr16	1773944	1774944	uc059paw.1_up_1000_chr16_1773945_f	+	uc059paw.1	RGD:1304924	EME2	essential meiotic structure-specific endonuclease subunit 2
chr16	1774208	1775208	uc059pax.1_up_1000_chr16_1774209_f	+	uc059pax.1	RGD:1304924	EME2	essential meiotic structure-specific endonuclease subunit 2
chr16	1774314	1775314	uc059pay.1_up_1000_chr16_1774315_f	+	uc059pay.1	RGD:1304924	EME2	essential meiotic structure-specific endonuclease subunit 2
chr16	1774811	1775811	uc059paz.1_up_1000_chr16_1774812_f	+	uc059paz.1	RGD:1304924	EME2	essential meiotic structure-specific endonuclease subunit 2
chr16	1841907	1842907	uc059pcl.1_up_1000_chr16_1841908_r	-	uc059pcl.1	RGD:1583204	MEIOB	meiosis specific with OB domains
chr16	1868185	1869185	uc059pck.1_up_1000_chr16_1868186_r	-	uc059pck.1	RGD:1583204	MEIOB	meiosis specific with OB domains
chr16	1872095	1873095	uc059pco.1_up_1000_chr16_1872096_r	-	uc059pco.1	RGD:1583204	MEIOB	meiosis specific with OB domains
chr16	1872144	1873144	uc059pcn.1_up_1000_chr16_1872145_r	-	uc059pcn.1	RGD:1583204	MEIOB	meiosis specific with OB domains
chr16	1872178	1873178	uc002cne.3_up_1000_chr16_1872179_r	-	uc002cne.3	RGD:1583204	MEIOB	meiosis specific with OB domains
chr16	1872178	1873178	uc010uvq.1_up_1000_chr16_1872179_r	-	uc010uvq.1	RGD:1583204	MEIOB	meiosis specific with OB domains
chr16	1884294	1885294	uc010uvr.3_up_1000_chr16_1884295_r	-	uc010uvr.3	RGD:1583204	MEIOB	meiosis specific with OB domains
chr16	2040468	2041468	uc059pfh.1_up_1000_chr16_2040469_r	-	uc059pfh.1	RGD:1309289	NTHL1	nth-like DNA glycosylase 1
chr16	2043803	2044803	uc059pfm.1_up_1000_chr16_2043804_r	-	uc059pfm.1	RGD:1309289	NTHL1	nth-like DNA glycosylase 1
chr16	2044079	2045079	uc059pfk.1_up_1000_chr16_2044080_r	-	uc059pfk.1	RGD:1309289	NTHL1	nth-like DNA glycosylase 1
chr16	2044826	2045826	uc059pfi.1_up_1000_chr16_2044827_r	-	uc059pfi.1	RGD:1309289	NTHL1	nth-like DNA glycosylase 1
chr16	2046214	2047214	uc059pfo.1_up_1000_chr16_2046215_r	-	uc059pfo.1	RGD:1309289	NTHL1	nth-like DNA glycosylase 1
chr16	2047743	2048743	uc059pfn.1_up_1000_chr16_2047744_r	-	uc059pfn.1	RGD:1309289	NTHL1	nth-like DNA glycosylase 1
chr16	2047786	2048786	uc059pfj.1_up_1000_chr16_2047787_r	-	uc059pfj.1	RGD:1309289	NTHL1	nth-like DNA glycosylase 1
chr16	2047794	2048794	uc059pfl.1_up_1000_chr16_2047795_r	-	uc059pfl.1	RGD:1309289	NTHL1	nth-like DNA glycosylase 1
chr16	2047847	2048847	uc059pfp.1_up_1000_chr16_2047848_r	-	uc059pfp.1	RGD:1309289	NTHL1	nth-like DNA glycosylase 1
chr16	2047866	2048866	uc002col.1_up_1000_chr16_2047867_r	-	uc002col.1	RGD:1309289	NTHL1	nth-like DNA glycosylase 1
chr16	3609259	3610259	uc059qam.1_up_1000_chr16_3609260_r	-	uc059qam.1	RGD:1566009	SLX4	SLX4 structure-specific endonuclease subunit
chr16	3611585	3612585	uc002cvq.2_up_1000_chr16_3611586_r	-	uc002cvq.2	RGD:1566009	SLX4	SLX4 structure-specific endonuclease subunit
chr16	3611598	3612598	uc002cvp.3_up_1000_chr16_3611599_r	-	uc002cvp.3	RGD:1566009	SLX4	SLX4 structure-specific endonuclease subunit
chr16	4692693	4693693	uc002cxe.4_up_1000_chr16_4692694_f	+	uc002cxe.4	RGD:1561451	NUDT16L1	nudix hydrolase 16 like 1
chr16	4692702	4693702	uc059qhl.1_up_1000_chr16_4692703_f	+	uc059qhl.1	RGD:1561451	NUDT16L1	nudix hydrolase 16 like 1
chr16	4692706	4693706	uc021tci.2_up_1000_chr16_4692707_f	+	uc021tci.2	RGD:1561451	NUDT16L1	nudix hydrolase 16 like 1
chr16	4692717	4693717	uc002cxf.3_up_1000_chr16_4692718_f	+	uc002cxf.3	RGD:1561451	NUDT16L1	nudix hydrolase 16 like 1
chr16	4692760	4693760	uc059qhm.1_up_1000_chr16_4692761_f	+	uc059qhm.1	RGD:1561451	NUDT16L1	nudix hydrolase 16 like 1
chr16	8897254	8898254	uc059qqm.1_up_1000_chr16_8897255_r	-	uc059qqm.1	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	8898544	8899544	uc059qqn.1_up_1000_chr16_8898545_r	-	uc059qqn.1	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	8898720	8899720	uc059qqo.1_up_1000_chr16_8898721_r	-	uc059qqo.1	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	8900131	8901131	uc059qqq.1_up_1000_chr16_8900132_r	-	uc059qqq.1	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	8900920	8901920	uc059qqt.1_up_1000_chr16_8900921_r	-	uc059qqt.1	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	8901185	8902185	uc059qqr.1_up_1000_chr16_8901186_r	-	uc059qqr.1	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	8901205	8902205	uc059qqp.1_up_1000_chr16_8901206_r	-	uc059qqp.1	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	8901219	8902219	uc059qqs.1_up_1000_chr16_8901220_r	-	uc059qqs.1	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	8904522	8905522	uc059qqv.1_up_1000_chr16_8904523_r	-	uc059qqv.1	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	8904533	8905533	uc059qqu.1_up_1000_chr16_8904534_r	-	uc059qqu.1	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	8935758	8936758	uc059qrb.1_up_1000_chr16_8935759_r	-	uc059qrb.1	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	8935856	8936856	uc059qra.1_up_1000_chr16_8935857_r	-	uc059qra.1	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	8936673	8937673	uc059qqk.1_up_1000_chr16_8936674_r	-	uc059qqk.1	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	8936729	8937729	uc002czk.4_up_1000_chr16_8936730_r	-	uc002czk.4	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	8949653	8950653	uc059qqw.1_up_1000_chr16_8949654_r	-	uc059qqw.1	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	8956380	8957380	uc059qql.1_up_1000_chr16_8956381_r	-	uc059qql.1	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	8956380	8957380	uc059qqx.1_up_1000_chr16_8956381_r	-	uc059qqx.1	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	8962612	8963612	uc059qqz.1_up_1000_chr16_8962613_r	-	uc059qqz.1	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	8963422	8964422	uc059qqj.1_up_1000_chr16_8963423_r	-	uc059qqj.1	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	8963484	8964484	uc002czl.2_up_1000_chr16_8963485_r	-	uc002czl.2	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	8964514	8965514	uc059qqy.1_up_1000_chr16_8964515_r	-	uc059qqy.1	RGD:1306915	USP7	ubiquitin specific peptidase 7
chr16	13919156	13920156	uc002dce.3_up_1000_chr16_13919157_f	+	uc002dce.3	RGD:1560340	ERCC4	ERCC excision repair 4, endonuclease catalytic subunit
chr16	13919156	13920156	uc010bva.3_up_1000_chr16_13919157_f	+	uc010bva.3	RGD:1560340	ERCC4	ERCC excision repair 4, endonuclease catalytic subunit
chr16	13919190	13920190	uc059qzo.1_up_1000_chr16_13919191_f	+	uc059qzo.1	RGD:1560340	ERCC4	ERCC excision repair 4, endonuclease catalytic subunit
chr16	13925551	13926551	uc059qzp.1_up_1000_chr16_13925552_f	+	uc059qzp.1	RGD:1560340	ERCC4	ERCC excision repair 4, endonuclease catalytic subunit
chr16	13926449	13927449	uc059qzq.1_up_1000_chr16_13926450_f	+	uc059qzq.1	RGD:1560340	ERCC4	ERCC excision repair 4, endonuclease catalytic subunit
chr16	13931025	13932025	uc059qzt.1_up_1000_chr16_13931026_f	+	uc059qzt.1	RGD:1560340	ERCC4	ERCC excision repair 4, endonuclease catalytic subunit
chr16	13933021	13934021	uc059qzu.1_up_1000_chr16_13933022_f	+	uc059qzu.1	RGD:1560340	ERCC4	ERCC excision repair 4, endonuclease catalytic subunit
chr16	13936763	13937763	uc059qzv.1_up_1000_chr16_13936764_f	+	uc059qzv.1	RGD:1560340	ERCC4	ERCC excision repair 4, endonuclease catalytic subunit
chr16	23621389	23622389	uc059sdc.1_up_1000_chr16_23621390_r	-	uc059sdc.1	RGD:1304759	PALB2	partner and localizer of BRCA2
chr16	23637935	23638935	uc059sdf.1_up_1000_chr16_23637936_r	-	uc059sdf.1	RGD:1304759	PALB2	partner and localizer of BRCA2
chr16	23640851	23641851	uc059sdh.1_up_1000_chr16_23640852_r	-	uc059sdh.1	RGD:1304759	PALB2	partner and localizer of BRCA2
chr16	23641285	23642285	uc059sdd.2_up_1000_chr16_23641286_r	-	uc059sdd.2	RGD:1304759	PALB2	partner and localizer of BRCA2
chr16	23641301	23642301	uc059sdg.1_up_1000_chr16_23641302_r	-	uc059sdg.1	RGD:1304759	PALB2	partner and localizer of BRCA2
chr16	23641310	23642310	uc002dlx.2_up_1000_chr16_23641311_r	-	uc002dlx.2	RGD:1304759	PALB2	partner and localizer of BRCA2
chr16	27230839	27231839	uc059six.1_up_1000_chr16_27230840_r	-	uc059six.1	RGD:1307760	NSMCE1	NSE1 homolog, SMC5-SMC6 complex component
chr16	27233078	27234078	uc059siy.1_up_1000_chr16_27233079_r	-	uc059siy.1	RGD:1307760	NSMCE1	NSE1 homolog, SMC5-SMC6 complex component
chr16	27258151	27259151	uc059sjc.1_up_1000_chr16_27258152_r	-	uc059sjc.1	RGD:1307760	NSMCE1	NSE1 homolog, SMC5-SMC6 complex component
chr16	27268579	27269579	uc059sjb.1_up_1000_chr16_27268580_r	-	uc059sjb.1	RGD:1307760	NSMCE1	NSE1 homolog, SMC5-SMC6 complex component
chr16	27268723	27269723	uc059sjf.1_up_1000_chr16_27268724_r	-	uc059sjf.1	RGD:1307760	NSMCE1	NSE1 homolog, SMC5-SMC6 complex component
chr16	27268724	27269724	uc059sjg.1_up_1000_chr16_27268725_r	-	uc059sjg.1	RGD:1307760	NSMCE1	NSE1 homolog, SMC5-SMC6 complex component
chr16	27268728	27269728	uc059sjh.1_up_1000_chr16_27268729_r	-	uc059sjh.1	RGD:1307760	NSMCE1	NSE1 homolog, SMC5-SMC6 complex component
chr16	27268733	27269733	uc059sje.1_up_1000_chr16_27268734_r	-	uc059sje.1	RGD:1307760	NSMCE1	NSE1 homolog, SMC5-SMC6 complex component
